OrderId,OrderItemId,ProductType,ProductItem,ProductPeriod,ProductDetails,ProductStorage
50061,2,VEGETABLES,Celery,1-2 weeks,,REFRIGERATED
50061,3,VEGETABLES,Mushrooms,10-12 months,,FROZEN
50061,4,SHELLFISH,"Crab legs, king, dungeness, snow",5 days,,REFRIGERATED
50061,5,SOY,"Soy or rice beverage, shelf stable",3 months or use-by date,unopened,SHELF
50061,6,DIARY,Pudding,2 days,opened,REFRIGERATED
50061,7,SHELLFISH,Lobster tails,1-2 days,,REFRIGERATED
50061,8,DIARY,"Dips, sour cream based",2 weeks,,REFRIGERATED
50061,9,SHELF_ITEM,"Milk, canned evaporated",4-5 days,opened,REFRIGERATED
50061,10,VEGETABLES,"Onions, dry",2-3 weeks,,SHELF
50061,11,CONDIMENTS,"Salsa, picante & taco sauces",1 month,opened,REFRIGERATED
50062,1,VEGETABLES,Eggplant,1 day,,SHELF
50062,2,FISH,"Lean fish (pollock, ocean perch, rockfish, sea trout)",4 months,,FROZEN
50062,3,BAKERY,"Rolls, yeast, baked",1 week,,REFRIGERATED
50062,4,PROCESSED_MEAT,"Sausage, smoked links, patties",1 week,,REFRIGERATED
50062,5,DIARY,"Cream, half-and-half",4 months,,FROZEN
50062,6,DIARY,Kefir (fermented milk),1-2 days,opened,REFRIGERATED
50062,7,SHELF_ITEM,"Bacon Bits, Imitation",4 months,opened,SHELF
50062,8,DELI_ITEM,"Salads, vegetable",3-5 days,,REFRIGERATED
50062,9,DELI_ITEM,Olives,,Do not freeze,FROZEN
50062,10,PROCESSED_POULTRY,Pieces covered with broth or gravy,6 months,,FROZEN
50062,11,DIARY,"Eggnog, commercial",3-5 days,,REFRIGERATED
50062,12,BAKING,Biscuit or pancake mix,Pkg use-by date,opened,SHELF
50062,13,SHELF_ITEM,"Sugar, sugar substitutes",2 years,,SHELF
50063,1,FISH,"Lean fish (pollock, ocean perch, rockfish, sea trout)",4 months,,FROZEN
50063,2,SHELF_ITEM,"Coffee, whole beans",3-4 months,,FROZEN
50063,3,SHELF_ITEM,"Nuts, jars or cans",9-12 months,opened,FROZEN
50063,4,SHELF_ITEM,"Syrup, genuine or real maple",12 months,unopened,SHELF
50063,5,SOY,"Soy or rice beverage, Textured soy protein (TSP)",3-4 months,opened,SHELF
50063,6,BAKERY,"Cakes, fruit cake",12 months,,FROZEN
50063,7,PROCESSED_POULTRY,"Chicken nuggets, patties",1-3 months,,FROZEN
50063,8,VEGETABLES,Spinach,10-12 months,,FROZEN
50063,9,FISH,Surimi seafood,9 months,,FROZEN
50063,10,SHELF_ITEM,"Coffee, non-vacuum bag ground, in cans",1 week,opened,SHELF
50063,11,BAKING,"Cornmeal, regular, degerminated",6-12 months,unopened,SHELF
50063,12,SHELF_ITEM,"Spices, whole",2-4 years,unopened,SHELF
50063,13,DELI_ITEM,Pudding,Package date,unopened,REFRIGERATED
50064,1,VEGETABLES,"Onions, Spring or green",1-2 weeks,,REFRIGERATED
50064,2,DOUGH,Cookie dough,Use by date,opened,REFRIGERATED
50064,3,SHELLFISH,"Crab meat, pasteurized",4 months,,FROZEN
50064,4,PROCESSED_POULTRY,"Chicken nuggets, patties",1-3 months,,FROZEN
50064,5,FRESH_POULTRY,"Chicken or turkey, whole",1-2 days,,REFRIGERATED
50064,6,SMOKEDFISH,"Salmon, whitefish, cold-smoked",5-8 days,,REFRIGERATED
50064,7,BAKERY,"Cakes, chiffon, sponge",1 week,,REFRIGERATED
50064,8,DELI_ITEM,Pudding,Package date,unopened,REFRIGERATED
50064,9,SHELF_ITEM,"Tea, instant",6-12 months,opened,SHELF
50064,10,BAKERY,"Pies, pecan",2 hours,,SHELF
50064,11,BEVERAGES,"Juice in cartons, fruit drinks, punch",8-12 months,,FROZEN
50064,12,SHELF_ITEM,Pudding mixes,12 months,unopened,SHELF
50064,13,SOY,"Soy or rice beverage, shelf stable",7-10 days,opened,REFRIGERATED
50064,14,SHELLFISH,"Crab legs, king, dungeness, snow",9-12 months,,FROZEN
50064,15,PROCESSED_MEAT,"Sausage, smoked links, patties",1-2 months,,FROZEN
50065,1,VEGETABLES,Garlic,1 month,,SHELF
50065,2,SHELF_ITEM,"Sugar, confectioners",18 months,,SHELF
50065,3,SOY,"Soy or rice beverage, Textured soy protein (TSP)",2 years,unopened,SHELF
50065,4,BAKERY,"Pastries, danish",1 week,,REFRIGERATED
50065,5,DIARY,Sour cream,Do not freeze,,FROZEN
50065,6,SHELF_ITEM,"Jerky, homemade",1-2 months,opened,REFRIGERATED
50065,7,BAKERY,"Bread, commercial*",2-4 days,,SHELF
50065,8,DELI_ITEM,Pudding,2 days,opened,REFRIGERATED
50065,9,BAKERY,"Rolls, filled, meat or vegetables",2 hours,,SHELF
50065,10,SHELF_ITEM,Pudding mixes,12 months,unopened,SHELF
50065,11,SHELF_ITEM,"Milk, canned evaporated",12 months,unopened,SHELF
50065,12,DELI_ITEM,"Salads, vegetable",3-5 days,,REFRIGERATED
50065,13,DIARY,"Cream, whipping, ultrapasteurized",1 month,,REFRIGERATED
50065,14,FRUIT,"Berries, cherries",1-2 days,,REFRIGERATED
50065,15,FRUIT,Avocados,3-4 days,,REFRIGERATED
50065,16,DIARY,"Egg substitutes, liquid",3 days,opened,REFRIGERATED
50050,1,SHELF_ITEM,"Coffee, instant, jars and tins",12 months,unopened,SHELF
50050,2,BAKERY,"Doughnuts, glazed or cake",1 week,G,REFRIGERATED
50050,3,VEGETABLES,"Artichokes, whole",1-2 days,,SHELF
50050,4,CONDIMENTS,"Salsa, picante & taco sauces",1 month,opened,REFRIGERATED
50050,5,BAKERY,"Cakes, chocolate",4 months,,FROZEN
50050,6,VEGETABLES,Greens,10-12 months,,FROZEN
50050,7,SHELF_ITEM,"Syrup, genuine or real maple",12 months,unopened,SHELF
50050,8,PASTA,"Pasta, fresh",1-2 days,,REFRIGERATED
50050,9,DOUGH,Cookie dough,2 months,,FROZEN
50050,10,FROZEN_ITEM,Vegetables,8 months,,FROZEN
50050,11,VEGETABLES,Beets,6-8 months,,FROZEN
50050,12,SHELF_ITEM,"Tea, instant",3 years,unopened,SHELF
50050,13,DIARY,Margarine,12 months,,FROZEN
50050,14,SHELF_ITEM,"Syrup, genuine or real maple",12 months,unopened,SHELF
50050,15,SHELF_ITEM,Pectin,1 month,opened,SHELF
50051,1,COOKIES,"Cookies, packaged",4 weeks,opened,SHELF
50051,2,VEGETABLES,Bok choy,10-12 months,,FROZEN
50051,3,PROCESSED_MEAT,"Sausage, raw, bulk type",1-2 days,,REFRIGERATED
50051,4,VEGETABLES,Cucumbers,,Do not freeze,FROZEN
50051,5,SHELF_ITEM,"Gelatin, unflavored",3 years,unopened,SHELF
50051,6,SHELF_ITEM,"Canned goods, low acid (such as meat, poultry, fish, gravy, stew, soups, beans, carrots, corn, pasta, peas, potatoes, spinach)",2-5 years,unopened,SHELF
50051,7,FRUIT,Grapes,1 month,Whole,FROZEN
50051,8,SMOKEDFISH,"Salmon, whitefish, cold-smoked",5-8 days,,REFRIGERATED
50051,9,PROCESSED_MEAT,"Hot dogs, sealed in package",2 weeks,,REFRIGERATED
50051,10,VEGETABLES,Spinach,10-12 months,,FROZEN
50051,11,BAKERY,"Cakes, made from mix",4 months,,FROZEN
50051,12,SHELF_ITEM,"Spices, ground",2-3 years,opened,SHELF
50051,13,BAKING,Baking powder,3 months,opened,SHELF
50051,14,SHELF_ITEM,"Water, bottled",3 months,opened,SHELF
50051,15,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED
50051,16,VEGETABLES,Spinach,10-12 months,,FROZEN
50051,17,SHELF_ITEM,"Peanut butter, commercial",6-9 months,unopened,SHELF
50051,18,SHELF_ITEM,"Mushrooms, dried",3 months,opened,SHELF
50052,1,SOY,"Soy or rice beverage, shelf stable",7-10 days,opened,REFRIGERATED
50052,2,SHELF_ITEM,"Spices, paprika, red pepper, & chili powder",2 years,unopened,SHELF
50052,3,DIARY,"Cheese, soft (such as Brie, Bel Paese)",6 months,,FROZEN
50052,4,SHELF_ITEM,"Marshmallows, marshmallow creme",2-4 months,unopened,SHELF
50052,5,DELI_ITEM,"Fruit, cut",,Do not freeze,FROZEN
50052,6,FROZEN_ITEM,"Sausages, uncooked",1-2 days,,THAWED
50052,7,SHELF_ITEM,"Extracts, vanilla, lemon, etc.",1 year,opened,SHELF
50052,8,SHELF_ITEM,"Tea, loose",2 years,unopened,SHELF
50052,9,DIARY,"Parmesan, shredded",3-4 months,,FROZEN
50052,10,FISH,"Cooked fish, all",3-4 days,,REFRIGERATED
50052,11,BAKERY,"Croissants, butter",1 day,,SHELF
50052,12,FRUIT,"Pears, Plums",3-5 days,,SHELF
50052,13,FRUIT,Bananas,2 days,skin will blacken,REFRIGERATED
50052,14,VEGETABLES,"Broccoli, raab, rapini",3-5 days,,REFRIGERATED
50052,15,DIARY,"Shredded cheddar, mozzarella, etc.",1 month,,REFRIGERATED
50052,16,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED
50052,17,BAKERY,Muffins,2 months,,FROZEN
50053,1,FRUIT,Bananas,2 days,skin will blacken,REFRIGERATED
50053,2,DELI_ITEM,"Fruit, cut",,Do not freeze,FROZEN
50053,3,BAKERY,Muffins,1 week,,REFRIGERATED
50053,4,SHELF_ITEM,"Gelatin, unflavored",3 years,unopened,SHELF
50053,5,VEGETABLES,Asparagus,8 months,,FROZEN
50053,6,SHELF_ITEM,"Nuts, jars or cans",9-12 months,opened,FROZEN
50053,7,SOY,"Soy or rice beverage, soy beverage powders",6 months,unopened,SHELF
50053,8,SOY,Miso,3 months,,REFRIGERATED
50053,9,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED
50053,10,SHELF_ITEM,"Peanut butter, commercial",6-9 months,unopened,SHELF
50053,11,VEGETABLES,Beets,7-10 days,,REFRIGERATED
50053,12,SHELF_ITEM,"Bacon Bits, Imitation",4 months,unopened,SHELF
50053,13,COOKIES,"Cookies, packaged",8-12 months,opened,FROZEN
50053,14,DOUGH,Cookie dough,Use by date,opened,REFRIGERATED
50053,15,FROZEN_ITEM,"Topping, whipped",6 months,,FROZEN
50054,1,PROCESSED_MEAT,"Hot dogs, after opening",1-2 months,,FROZEN
50054,2,VEGETABLES,Cucumbers,,Do not freeze,FROZEN
50054,3,PROCESSED_MEAT,"Sausage, raw, bulk type",1-2 months,,FROZEN
50054,4,FROZEN_ITEM,"Fish, raw",6 months,,FROZEN
50054,5,FRUIT,Grapes,1 day,,SHELF
50054,6,FROZEN_ITEM,"Pancakes, Waffles",2 months,,FROZEN
50054,7,BAKING,"Flour, whole wheat",6-8 months,opened,REFRIGERATED
50054,8,SHELF_ITEM,"Oils, nut oils",6 months,unopened,SHELF
50054,9,FRUIT,"Papaya, mango",3-5 days,,SHELF
50054,10,CONDIMENTS,Mustard,12 months,opened,REFRIGERATED
50054,11,SHELF_ITEM,"Pasta, dry, without eggs",2 years,unopened,SHELF
50055,1,SHELLFISH,"Crab meat, pasteurized",6 months,unopened,REFRIGERATED
50055,2,SHELLFISH,Live lobsters,1-2 days,,REFRIGERATED
50055,3,FROZEN_ITEM,Vegetables,8 months,,FROZEN
50055,4,DELI_ITEM,"Luncheon meats, store-sliced",1-2 months,,FROZEN
50055,5,VEGETABLES,Beets,7-10 days,,REFRIGERATED
50055,6,PROCESSED_POULTRY,"Chicken nuggets, patties",1-2 days,,REFRIGERATED
50055,7,CONDIMENTS,"Mayonnaise, commercial",2 months,opened,REFRIGERATED
50055,8,BAKERY,"Cookies, bakery or homemade",2 months,,REFRIGERATED
50055,9,DOUGH,"Tube cans of biscuits, rolls, pizza dough, etc.",,Do not freeze,FROZEN
50055,10,DIARY,"Cream, whipping, ultrapasteurized",1 month,,REFRIGERATED
50055,11,FRUIT,Bananas,2 days,skin will blacken,REFRIGERATED
50055,12,FRESH_POULTRY,"Chicken or turkey, parts",1-2 days,,REFRIGERATED
50055,13,PASTA,"Pasta, fresh",1-2 days,,REFRIGERATED
50055,14,SHELF_ITEM,"Nuts, jars or cans",1 month,opened,SHELF
50055,15,CONDIMENTS,"Salsa, picante & taco sauces",1 month,opened,REFRIGERATED
50055,16,PROCESSED_POULTRY,Ground turkey or chicken,1-2 days,,REFRIGERATED
50056,1,VEGETABLES,"Lettuce, leaf",,Do not freeze,FROZEN
50056,2,FRUIT,Melons,3-4 days,,REFRIGERATED
50056,3,VEGETABLES,"Artichokes, whole",1-2 weeks,,REFRIGERATED
50056,4,SHELF_ITEM,"Bacon Bits, Imitation",refer to jar,opened,REFRIGERATED
50056,5,VEGETABLES,Rutabagas,8-10 months,,FROZEN
50056,6,PESTO,Pesto or Sala,3 days,opened,REFRIGERATED
50056,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",,Do not freeze,FROZEN
50056,8,CONDIMENTS,Mustard,12 months,opened,REFRIGERATED
50056,9,PROCESSED_MEAT,"Ham, fully cooked, slices or half",3-4 days,,REFRIGERATED
50056,10,SHELF_ITEM,"Baby food, jars or cans, fruits & vegetables",2-3 days,opened,REFRIGERATED
50056,11,SHELF_ITEM,"Gravy, dry gravy mixes",,Mix entire packet,SHELF
50056,12,BAKING,"Cornmeal, stone ground or blue",2-3 months,opened,REFRIGERATED
50056,13,BAKING,"Flour, white",6-8 months,opened,SHELF
50056,14,CRACKERS,Crackers,8 months,unopened,SHELF
50056,15,SHELLFISH,"Shrimp, scallops, crayfish, squid",3-6 months,,FROZEN
50057,1,PROCESSED_POULTRY,Cooked poultry dishes,4-6 months,,FROZEN
50057,2,BAKERY,"Pies, pumpkin",2 hours,,SHELF
50057,3,DOUGH,Ready-to-bake pie crust,2 months,,FROZEN
50057,4,DOUGH,Cookie dough,Use by date,unopened,REFRIGERATED
50057,5,VEGETABLES,"Beans, green or wax",8 months,,FROZEN
50057,6,CONDIMENTS,Pickles,12 months,unopened,SHELF
50057,7,FRESH_POULTRY,Giblets,1-2 days,,REFRIGERATED
50057,8,SHELF_ITEM,"Coffee, whole beans",3-4 months,,FROZEN
50057,9,BAKING,Baking powder,3 months,opened,SHELF
50057,10,CONDIMENTS,Pickles,1-2 weeks,opened,REFRIGERATED
50057,11,SHELF_ITEM,"Oils, olive or vegetable",6 months,unopened,SHELF
50057,12,SHELF_ITEM,"Syrup, pancake",12 months,opened,SHELF
50057,13,VEGETABLES,Corn on the cob,1-2 days,,REFRIGERATED
50057,14,VEGETABLES,"Artichokes, whole",1-2 weeks,,REFRIGERATED
50057,15,SHELF_ITEM,"Soda such as carbonated cola drinks, mixers: diet sodas, bottles or cans",1 week,opened,SHELF
50057,16,FRESH_MEAT,"Beef, lamb, pork or veal chops, steaks,roasts",3-5 days,,REFRIGERATED
50057,17,SOY,"Soy or rice beverage, refrigerated",7-10 days,,REFRIGERATED
50057,18,FROZEN_ITEM,Tempeh,12 months,,FROZEN
50058,1,VEGETABLES,Asparagus,8 months,,FROZEN
50058,2,SHELF_ITEM,"Tea, bags",12 months,opened,SHELF
50058,3,SHELF_ITEM,Tapioca,12 months,opened,SHELF
50058,4,PASTA,"Pasta, fresh",1-2 days,,REFRIGERATED
50058,5,DIARY,"Eggs, raw whites, yolks*",12 months,,FROZEN
50058,6,SHELF_ITEM,"Rice, flavored or herb mixes",,Use all,SHELF
50058,7,SHELF_ITEM,"Nuts, jars or cans",12 months,unopened,SHELF
50058,8,SHELF_ITEM,"Pasta, dry, without eggs",2 years,unopened,SHELF
50058,9,FISH,"Fatty fish (bluefish, mackerel, mullet, salmon, tuna, etc.)",1-2 days,,REFRIGERATED
50058,10,FISH,"Fatty fish (bluefish, mackerel, mullet, salmon, tuna, etc.)",1-2 days,,REFRIGERATED
50058,11,SHELF_ITEM,"Baby food, cereal, dry mixes",2 months,opened,SHELF
50058,12,SHELF_ITEM,"Milk, canned evaporated",4-5 days,opened,REFRIGERATED
50058,13,SHELF_ITEM,"Gravy, jars and cans",,Use entire can,SHELF
50058,14,BAKERY,"Pies, fruit",1 week,,REFRIGERATED
50058,15,SHELLFISH,Lobster tails,6 months,,FROZEN
50059,1,FRESH_MEAT,"Beef, lamb, pork or veal chops, steaks,roasts",4-12 months,,FROZEN
50059,2,VEGETABLES,Turnips,8-10 months,,FROZEN
50059,3,CONDIMENTS,Chutney,12 months,unopened,SHELF
50059,4,SHELF_ITEM,"Popcorn, dry kernels in jar",1 year,opened,SHELF
50059,5,SHELF_ITEM,"Rice, white or wild",1 year,opened,SHELF
50059,6,DOUGH,Ready-to-bake pie crust,Use-by date,,REFRIGERATED
50059,7,PROCESSED_POULTRY,Ground turkey or chicken,3-4 months,,FROZEN
50059,8,VEGETABLES,Potatoes,1-2 months,,SHELF
50059,9,CONDIMENTS,"Ketchup, Cocktail or Chili sauce",6 months,opened,REFRIGERATED
50059,10,BAKERY,"Pies, pecan",2 hours,,SHELF
50059,11,SHELF_ITEM,"Rice, flavored or herb mixes",6 months,unopened,SHELF
50059,12,PROCESSED_POULTRY,Fried chicken,3-4 days,,REFRIGERATED
50059,13,PASTA,"Pasta, fresh",package date,,REFRIGERATED
50059,14,SHELF_ITEM,"Gravy, jars and cans",1-2 days,opened,REFRIGERATED
50059,15,BAKING,Chocolate syrup,2 years,unopened,SHELF
50059,16,BAKING,Cornstarch,18 months,unopened,SHELF
50059,17,BAKERY,"Cookies, bakery or homemade",8-12 months,,FROZEN
50060,1,BAKERY,"Pies, mincemeat",2 hours,,SHELF
50060,2,BAKERY,"Croissants, butter",1 day,,SHELF
50060,3,FRUIT,Citrus Fruit,10 days,,SHELF
50060,4,DIARY,Pudding,,Do not freeze,FROZEN
50060,5,PROCESSED_POULTRY,Rotisserie chicken,4 months,,FROZEN
50060,6,FRUIT,Coconuts,2-3 weeks,fresh,REFRIGERATED
50060,7,SHELF_ITEM,"Rice, brown",6 months,opened,REFRIGERATED
50060,8,FROZEN_ITEM,"Sherbet, sorbet",2-4 months,,FROZEN
50060,9,VEGETABLES,"Peppers, bell or chile",4-5 days,,REFRIGERATED
50060,10,CONDIMENTS,Chutney,12 months,unopened,SHELF
50060,11,VEGETABLES,Tomatoes,2-3 days,,REFRIGERATED
50060,12,SHELF_ITEM,"Coffee, non-vacuum bag ground, in cans",2 weeks,opened,REFRIGERATED
50060,13,SHELF_ITEM,"Rice, brown",1 year,unopened,SHELF
50060,14,DIARY,Cream cheese,2 weeks,,REFRIGERATED
50060,15,VEGETABLES,"Peppers, bell or chile",4-5 days,,REFRIGERATED
50060,16,VEGETABLES,Beets,1 day,,SHELF
50061,1,BAKERY,"Cakes, chiffon, sponge",1 week,,REFRIGERATED
50061,2,SHELF_ITEM,"Oils, nut oils",6 months,unopened,SHELF
50061,3,FROZEN_ITEM,"Bread Dough, commercial",4-7 days,After baking,THAWED
50061,4,DIARY,Yogurt,7-14 days,,REFRIGERATED
50061,5,SHELF_ITEM,"Coffee, non-vacuum bag ground, in cans",1 week,opened,SHELF
50061,6,CONDIMENTS,Pickles,12 months,unopened,SHELF
50061,7,BAKERY,"Pastries, danish",1-2 days,,SHELF
50061,8,BAKING,"Flour, whole wheat",1 month,unopened,SHELF
50061,9,DELI_ITEM,Olives,,Do not freeze,FROZEN
50061,10,PROCESSED_MEAT,"Hot dogs, after opening",1 week,,REFRIGERATED
50061,11,SHELF_ITEM,"Spices, whole",2-4 years,unopened,SHELF
50061,12,FISH,"Lean fish (cod, flounder, haddock, halibut, sole, etc.)",1-2 days,,REFRIGERATED
50061,13,BAKERY,Cheesecake,2-3 months,,FROZEN
50061,14,VEGETABLES,"Onions, Spring or green",10-12 months,,FROZEN
50061,15,SHELF_ITEM,"Rice, flavored or herb mixes",6 months,opened,REFRIGERATED
50062,1,VEGETABLES,"Squash, summer",4-5 days,,REFRIGERATED
50062,2,SHELLFISH,"Crab meat, pasteurized",6 months,unopened,REFRIGERATED
50062,3,COOKIES,"Cookies, packaged",2 months,unopened,SHELF
50062,4,DIARY,"Egg substitutes, liquid",3 days,opened,REFRIGERATED
50062,5,VEGETABLES,Bok choy,10-12 months,,FROZEN
50062,6,BAKING,Baking soda,18 months,unopened,SHELF
50062,7,SHELF_ITEM,"Canned goods, low acid (such as meat, poultry, fish, gravy, stew, soups, beans, carrots, corn, pasta, peas, potatoes, spinach)",2-5 years,unopened,SHELF
50062,8,VEGETABLES,Corn on the cob,1-2 days,,REFRIGERATED
50062,9,VEGETABLES,"Herbs, fresh",1-2 months,,FROZEN
50062,10,BAKERY,"Pies, pumpkin",2 hours,,SHELF
50062,11,VEGETABLES,Leeks,1-2 weeks,,REFRIGERATED
50062,12,DIARY,Sour cream,7-21 days,,REFRIGERATED
50062,13,DELI_ITEM,"Cheese, soft (such as brie, bel paese, goat cheese, fresh mozzarella)",6 months,,FROZEN
50062,14,SHELF_ITEM,"Jerky, commercially dried",2-3 months,opened,REFRIGERATED
50062,15,DELI_ITEM,"Luncheon meats, store-sliced",1-2 months,,FROZEN
50062,16,SOY,Tofu,5 months,,FROZEN
50063,1,FISH,Surimi seafood,3-4 days,,REFRIGERATED
50063,2,VEGETABLES,Asparagus,8 months,,FROZEN
50063,3,DELI_ITEM,"Cheese, soft (such as brie, bel paese, goat cheese, fresh mozzarella)",6 months,,FROZEN
50063,4,FROZEN_ITEM,"Fish, breaded",3-6 months,,FROZEN
50063,5,DIARY,"Eggs, hard cooked",,Do not freeze,FROZEN
50063,6,BAKING,Baking soda,18 months,unopened,SHELF
50063,7,DIARY,"Eggs, raw whites, yolks*",12 months,,FROZEN
50063,8,BAKERY,"Croissants, butter",2 months,,FROZEN
50063,9,FRUIT,"Peaches, nectarines",2 months,"Sliced, lemon juice & sugar",FROZEN
50063,10,VEGETABLES,"Squash, summer",10-12 months,,FROZEN
50063,11,SHELF_ITEM,"Rice, white or wild",6 months,opened,REFRIGERATED
50063,12,DIARY,"Shredded cheddar, mozzarella, etc.",3-4 months,,FROZEN
50063,13,SHELF_ITEM,"Rice, flavored or herb mixes",6 months,unopened,SHELF
50064,1,SHELF_ITEM,"Bacon Bits, Imitation",4 months,unopened,SHELF
50064,2,BAKERY,"Pies, mincemeat",8 months,,FROZEN
50064,3,VEGETABLES,Ginger Root,1-2 days,,SHELF
50064,4,BAKERY,"Eclairs, dairy cream filled",3-4 days,,REFRIGERATED
50064,5,DELI_ITEM,"Cheese, store-sliced, hard cheese such as cheddar or swiss",3-4 weeks,,REFRIGERATED
50064,6,PASTA,"Pasta, fresh",package date,,REFRIGERATED
50064,7,FROZEN_ITEM,"Shrimp, shellfish",12 months,,FROZEN
50064,8,SHELF_ITEM,"Tea, loose",2 years,unopened,SHELF
50064,9,SHELF_ITEM,"Jerky, commercially dried",12 months,unopened,SHELF
50064,10,FRUIT,"Pears, Plums",3-5 days,,SHELF
50064,11,CONDIMENTS,"Olives, black and green",12-18 months,unopened,SHELF
50064,12,SHELF_ITEM,"Rice, flavored or herb mixes",6 months,opened,REFRIGERATED
50064,13,FROZEN_ITEM,Guacamole,3-4 days,,THAWED
50050,1,SHELF_ITEM,"Spices, whole",2-4 years,opened,SHELF
50050,2,SHELF_ITEM,"Gelatin, unflavored",3-4 months,opened,SHELF
50050,3,FROZEN_ITEM,"Sausages, precooked",1 week,,THAWED
50050,4,FROZEN_ITEM,"Shrimp, shellfish",1-2 days,,THAWED
50050,5,FROZEN_ITEM,"Burritos, sandwiches",3-4 days,,THAWED
50050,6,SHELF_ITEM,"Fruits, dried",1 month,opened,SHELF
50050,7,SHELF_ITEM,"Sugar, brown",4 months,,SHELF
50050,8,SHELF_ITEM,"Popcorn, dry kernels in jar",2 years,unopened,SHELF
50050,9,SHELF_ITEM,"Tea, bags",12 months,opened,SHELF
50050,10,FISH,"Lean fish (cod, flounder, haddock, halibut, sole, etc.)",1-2 days,,REFRIGERATED
50050,11,VEGETABLES,Tomatoes,Until ripe,,SHELF
50050,12,DIARY,Buttermilk,1-2 weeks,,REFRIGERATED
50050,13,CRACKERS,Crackers,8 months,unopened,SHELF
50050,14,VEGETABLES,Bok choy,10-12 months,,FROZEN
50050,15,FROZEN_ITEM,"Sherbet, sorbet",2-4 months,,FROZEN
50051,1,FROZEN_ITEM,Guacamole,3-4 months,,FROZEN
50051,2,FRUIT,Bananas,1 month,Whole peeled,FROZEN
50051,3,SHELF_ITEM,"Tea, loose",2 years,unopened,SHELF
50051,4,VEGETABLES,"Onions, Spring or green",10-12 months,,FROZEN
50051,5,PROCESSED_MEAT,"Ham, cook before eating",1-2 months,,FROZEN
50051,6,SHELF_ITEM,"Fruits, dried",6 months,opened,REFRIGERATED
50051,7,SHELF_ITEM,Dry egg noodles,1-2 months,opened,SHELF
50051,8,DELI_ITEM,Olives,2 weeks,,REFRIGERATED
50051,9,CRACKERS,Crackers,3-4 months,opened,REFRIGERATED
50051,10,DIARY,Margarine,12 months,,FROZEN
50051,11,FRUIT,Avocados,,Do not freeze,FROZEN
50051,12,FRUIT,"Papaya, mango",,Do not freeze,FROZEN
50051,13,VEGETABLES,Okra,2-3 days,,REFRIGERATED
50051,14,FRESH_MEAT,"Variety meats (liver, tongue, chitterlings, etc.)",3-4 months,,FROZEN
50051,15,FISH,Surimi seafood,3-4 days,,REFRIGERATED
50051,16,DIARY,"Whipped, sweetened",1-2 months,,FROZEN
50051,17,SHELLFISH,"Shucked clams, mussels and oysters",3-4 months,,FROZEN
50052,1,SHELF_ITEM,"Sugar, confectioners",18 months,,SHELF
50052,2,DIARY,"Eggnog, commercial",3-5 days,,REFRIGERATED
50052,3,SHELF_ITEM,"Syrup, genuine or real maple",12 months,unopened,SHELF
50052,4,SHELF_ITEM,"Coffee, instant, jars and tins",3-4 months,,FROZEN
50052,5,BAKING,Biscuit or pancake mix,15 months,unopened,SHELF
50052,6,VEGETABLES,"Beans, green or wax",3-4 days,,REFRIGERATED
50052,7,PESTO,Pesto or Sala,3 days,opened,REFRIGERATED
50052,8,SHELF_ITEM,"Tomatoes, sun dried, packed in cellophane",3-6 months,opened,SHELF
50052,9,DELI_ITEM,"Cheese, soft (such as brie, bel paese, goat cheese, fresh mozzarella)",1 week,,REFRIGERATED
50052,10,DIARY,Yogurt,7-14 days,,REFRIGERATED
50052,11,FRESH_MEAT,"Beef, lamb, pork or veal chops, steaks,roasts",4-12 months,,FROZEN
50053,1,DIARY,"Cheese, soft (such as Brie, Bel Paese)",6 months,,FROZEN
50053,2,CONDIMENTS,"Ketchup, Cocktail or Chili sauce",12 months,unopened,SHELF
50053,3,CONDIMENTS,"Horseradish, in jar",12 months,unopened,SHELF
50053,4,CONDIMENTS,Pickles,12 months,unopened,SHELF
50053,5,SHELF_ITEM,"Spices, paprika, red pepper, & chili powder",2 years,unopened,SHELF
50053,6,DELI_ITEM,"Chicken, rotisserie or fried",4 months,,FROZEN
50053,7,BAKERY,"Rolls, yeast, partially baked",2 months,,FROZEN
50053,8,BAKERY,"Bread, flat (tortillas, pita)",4-7 days,,REFRIGERATED
50053,9,FRESH_POULTRY,"Chicken or turkey, parts",9 months,,FROZEN
50053,10,BAKERY,"Cakes, chocolate",1 week,,REFRIGERATED
50053,11,PASTA,"Pasta, fresh",1-2 days,,REFRIGERATED
50053,12,SHELF_ITEM,"Peas, dried split",12 months,unopened,SHELF
