OrderId,OrderItemId,ProductType,ProductItem,ProductPeriod,ProductDetails,ProductStorage,Quantity
20061,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,84
20061,5,SOY,Tofu,1 week,,REFRIGERATED,84
20061,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,75
20061,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,69
20061,8,FRUIT,Apples,1-2 days,,SHELF,66
20061,9,FRUIT,Bananas,Until ripe,,SHELF,63
20061,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,75
20061,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,87
20061,12,PROCESSED_POULTRY,Pieces covered with broth or gravy,1-2 days,,REFRIGERATED,66
20061,13,VEGETABLES,"Onions, Spring or green",1-2 weeks,,REFRIGERATED,75
20061,14,VEGETABLES,"Onions, Spring or green",10-12 months,,FROZEN,78
20061,15,FISH,"Cooked fish, all",1-2 months,,FROZEN,81
20061,16,BAKERY,"Pies, mincemeat",1 week,,REFRIGERATED,69
20061,17,SHELF_ITEM,Spaghetti sauce in jars,4 days,opened,REFRIGERATED,78
20061,18,VEGETABLES,"Squash, winter",10-12 months,,FROZEN,72
20061,19,DIARY,Butter,6-9 months,,FROZEN,69
20061,20,SHELLFISH,"Shrimp, scallops, crayfish, squid",3-6 months,,FROZEN,63
20061,21,SHELF_ITEM,"Baby food, jars or cans, fruits & vegetables",2-3 days,opened,REFRIGERATED,69
20061,22,SHELF_ITEM,"Coffee, non-vacuum bag ground, in cans",2 weeks,opened,REFRIGERATED,60
20061,23,DELI_ITEM,Olives,2 weeks,,REFRIGERATED,72
20061,24,FROZEN_ITEM,"Fish, breaded",3-6 months,,FROZEN,72
20061,25,VEGETABLES,Turnips,2 weeks,,REFRIGERATED,63
20061,26,DIARY,"Cream, half-and-half",4 months,,FROZEN,63
20061,27,BAKERY,"Pies, pecan",1-2 months,,FROZEN,63
20061,28,BAKERY,Quiche,2 months,,FROZEN,75
20061,29,DIARY,Yogurt,7-14 days,,REFRIGERATED,66
20061,30,PROCESSED_POULTRY,"Chicken nuggets, patties",1-3 months,,FROZEN,66
20061,31,BAKING,"Cornmeal, regular, degerminated",12 months,opened,REFRIGERATED,84
20062,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,75
20062,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,66
20062,3,DIARY,Margarine,12 months,,FROZEN,78
20062,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,63
20062,5,SOY,Tofu,1 week,,REFRIGERATED,60
20062,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,60
20062,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,69
20062,8,FRUIT,Apples,1-2 days,,SHELF,72
20062,9,FRUIT,Bananas,Until ripe,,SHELF,63
20062,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,60
20062,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,69
20062,12,SHELF_ITEM,"Juice, boxes",8-12 days,opened,REFRIGERATED,87
20062,13,CONDIMENTS,"Olives, black and green",2 weeks,opened,REFRIGERATED,66
20062,14,FROZEN_ITEM,"TV Dinners, entrees,  breakfast",,Do not defrost. Cook frozen.,THAWED,81
20062,15,FROZEN_ITEM,"Bread Dough, commercial",Use-by date,,FROZEN,87
20062,16,DIARY,"Cream, whipping, ultrapasteurized",,Do not freeze,FROZEN,81
20062,17,VEGETABLES,Spinach,10-12 months,,FROZEN,60
20062,18,BAKERY,"Rolls, yeast, partially baked",1 week,,REFRIGERATED,66
20062,19,VEGETABLES,Beets,7-10 days,,REFRIGERATED,66
20062,20,DELI_ITEM,Pate,1-2 days,,REFRIGERATED,87
20062,21,DIARY,"Eggs, raw whites, yolks*",12 months,,FROZEN,72
20062,22,DIARY,"Cheese, hard (such as cheddar,  swiss, block parmesan)",3-4 weeks,opened,REFRIGERATED,63
20062,23,SHELF_ITEM,Spaghetti sauce in jars,4 days,opened,REFRIGERATED,63
20062,24,DIARY,"Cottage cheese, ricotta",1 week,,REFRIGERATED,87
20062,25,BAKERY,"Rolls, filled, meat or vegetables",3-4 days,,REFRIGERATED,66
20062,26,PROCESSED_POULTRY,"Lunch meats, sealed in package",1-2 months,,FROZEN,60
20062,27,VEGETABLES,Mushrooms,10-12 months,,FROZEN,60
20062,28,FROZEN_ITEM,Juice concentrates,6-12 months,,FROZEN,87
20062,29,DIARY,"Milk, plain or flavored",3 months,,FROZEN,66
20062,30,FROZEN_ITEM,"Sausages, uncooked",1-2 days,,THAWED,87
20062,31,SHELF_ITEM,"Milk, canned evaporated",4-5 days,opened,REFRIGERATED,69
20062,32,VEGETABLES,Mushrooms,2-3 days,,REFRIGERATED,78
20062,33,DIARY,Sour cream,Do not freeze,,FROZEN,69
20062,34,VEGETABLES,"Artichokes, whole",,Do not freeze,FROZEN,75
20062,35,SHELLFISH,"Cooked shellfish, all",3 months,,FROZEN,66
20062,36,DOUGH,"Tube cans of biscuits, rolls, pizza dough, etc.",,Do not freeze,FROZEN,84
20062,37,DELI_ITEM,"Fruit, cut",4 days,opened,REFRIGERATED,87
20062,38,VEGETABLES,"Lettuce, leaf",3-7 days,,REFRIGERATED,75
20063,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,66
20063,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,81
20063,3,DIARY,Margarine,12 months,,FROZEN,69
20063,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,66
20063,5,SOY,Tofu,1 week,,REFRIGERATED,87
20063,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,87
20063,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,72
20063,8,FRUIT,Apples,1-2 days,,SHELF,60
20063,9,FRUIT,Bananas,Until ripe,,SHELF,84
20063,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,87
20063,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,60
20063,12,BAKERY,"Cakes, fruit cake",12 months,,FROZEN,72
20063,13,VEGETABLES,"Parsley, cilantro",1 week,,REFRIGERATED,87
20063,14,PROCESSED_MEAT,"Ham, fully cooked, slices or half",1-2 months,,FROZEN,63
20063,15,PROCESSED_MEAT,"Ham, fully cooked, slices or half",1-2 months,,FROZEN,87
20063,16,DIARY,Buttermilk,1-2 weeks,,REFRIGERATED,81
20063,17,FROZEN_ITEM,"Fruit such as berries, melons",4-6 months,,FROZEN,81
20063,18,SHELLFISH,"Crab meat, fresh",4 months,,FROZEN,75
20063,19,VEGETABLES,"Lettuce, iceberg",1-2 weeks,,REFRIGERATED,81
20063,20,BAKERY,"Cakes, fruit cake",6 months,,REFRIGERATED,75
20063,21,BAKERY,Cheesecake,1 week,,REFRIGERATED,81
20063,22,DOUGH,Cookie dough,Use by date,unopened,REFRIGERATED,63
20063,23,VEGETABLES,"Onions, dry",10-12 months,,FROZEN,66
20063,24,VEGETABLES,Tomatoes,2-3 days,,REFRIGERATED,72
20063,25,VEGETABLES,"Artichokes, whole",1-2 weeks,,REFRIGERATED,81
20063,26,BAKERY,"Rolls, filled, meat or vegetables",2 months,,FROZEN,75
20063,27,SMOKEDFISH,"Salmon, whitefish, hot smoked",14 days,,REFRIGERATED,66
20063,28,PROCESSED_MEAT,"Corned beef, in pouch with pickling juices",5-7 days,,REFRIGERATED,63
20063,29,DIARY,"Eggnog, commercial",6 months,,FROZEN,87
20063,30,VEGETABLES,Beets,6-8 months,,FROZEN,81
20064,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,22
20064,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,25
20064,3,DIARY,Margarine,12 months,,FROZEN,26
20064,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,29
20064,5,SOY,Tofu,1 week,,REFRIGERATED,22
20064,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,27
20064,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,29
20064,8,FRUIT,Apples,1-2 days,,SHELF,26
20064,9,FRUIT,Bananas,Until ripe,,SHELF,25
20064,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,29
20064,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,25
20064,12,BAKERY,"Pies, mincemeat",1 week,,REFRIGERATED,26
20064,13,SHELF_ITEM,"Soda such as carbonated cola drinks, mixers: diet sodas, bottles or cans",2-3 days,opened,REFRIGERATED,22
20064,14,DIARY,Margarine,6 months,,REFRIGERATED,26
20064,15,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,20
20064,16,VEGETABLES,"Lettuce, iceberg",1-2 weeks,,REFRIGERATED,28
20064,17,PROCESSED_POULTRY,Rotisserie chicken,4 months,,FROZEN,25
20064,18,PESTO,Pesto or Sala,package date,unopened,REFRIGERATED,23
20064,19,SHELF_ITEM,"Coffee, non-vacuum bag ground, in cans",3-4 months,,FROZEN,23
20064,20,BAKING,"Flour, whole wheat",6-8 months,opened,REFRIGERATED,25
20064,21,SOY,Tofu,1 week,,REFRIGERATED,24
20064,22,DIARY,Buttermilk,1-2 weeks,,REFRIGERATED,24
20064,23,FISH,"Lean fish (pollock, ocean perch, rockfish, sea trout)",1-2 days,,REFRIGERATED,29
20064,24,FISH,"Lean fish (cod, flounder, haddock, halibut, sole, etc.)",6-8 months,,FROZEN,20
20064,25,DIARY,"Eggs, raw whites, yolks*",2-4 days,,REFRIGERATED,28
20064,26,CONDIMENTS,"Barbecue sauce, bottled",4 months,opened,REFRIGERATED,28
20064,27,DIARY,"Shredded cheddar, mozzarella, etc.",1 month,,REFRIGERATED,27
20064,28,VEGETABLES,Cucumbers,4-5 days,,REFRIGERATED,29
20064,29,SHELF_ITEM,"Canned goods, low acid (such as meat, poultry, fish, gravy, stew, soups, beans, carrots, corn, pasta, peas, potatoes, spinach)",3-4 days,opened,REFRIGERATED,20
20064,30,SHELF_ITEM,"Nuts, jars or cans",9-12 months,opened,FROZEN,27
20064,31,CONDIMENTS,Mustard,12 months,opened,REFRIGERATED,26
20064,32,SHELF_ITEM,"Fruits, dried",6 months,opened,REFRIGERATED,24
20064,33,FROZEN_ITEM,Soy crumbles and hotdogs,9 months,,FROZEN,27
20064,34,FRUIT,"Peaches, nectarines",2 months,"Sliced, lemon juice & sugar",FROZEN,24
20064,35,VEGETABLES,Tomatoes,2-3 days,,REFRIGERATED,21
20065,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,27
20065,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,23
20065,3,DIARY,Margarine,12 months,,FROZEN,23
20065,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,29
20065,5,SOY,Tofu,1 week,,REFRIGERATED,24
20065,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,23
20065,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,24
20065,8,FRUIT,Apples,1-2 days,,SHELF,22
20065,9,FRUIT,Bananas,Until ripe,,SHELF,20
20065,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,28
20065,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,20
20065,12,PROCESSED_MEAT,"Hot dogs, after opening",1-2 months,,FROZEN,20
20065,13,PROCESSED_MEAT,"Ham, cook before eating",1 week,,REFRIGERATED,25
20065,14,PROCESSED_POULTRY,Rotisserie chicken,4 months,,FROZEN,29
20065,15,BAKING,"Flour, whole wheat",6-8 months,opened,REFRIGERATED,28
20065,16,DIARY,"Cheese, hard (such as cheddar,  swiss, block parmesan)",6 months,unopened,REFRIGERATED,22
20065,17,SHELF_ITEM,"Garlic, chopped",date on jar,opened,REFRIGERATED,29
20065,18,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,23
20065,19,VEGETABLES,"Lettuce, leaf",,Do not freeze,FROZEN,23
20065,20,PROCESSED_MEAT,"Hot dogs, sealed in package",1-2 months,,FROZEN,20
20065,21,SOY,"Soy or rice beverage, refrigerated",,Do not freeze,FROZEN,20
20065,22,DELI_ITEM,"Fruit, cut",4 days,opened,REFRIGERATED,21
20065,23,PROCESSED_POULTRY,Cooked poultry dishes,3-4 days,,REFRIGERATED,22
20065,24,FISH,"Lean fish (cod, flounder, haddock, halibut, sole, etc.)",6-8 months,,FROZEN,29
20065,25,SOY,"Soy or rice beverage, refrigerated",7-10 days,,REFRIGERATED,22
20065,26,VEGETABLES,Leeks,10-12 months,,FROZEN,27
20065,27,PROCESSED_POULTRY,Pieces covered with broth or gravy,6 months,,FROZEN,29
20065,28,BAKERY,"Croissants, butter",1 week,,REFRIGERATED,24
20065,29,SHELLFISH,Live lobsters,2-3 months,,FROZEN,29
20065,30,VEGETABLES,Bok choy,2-3days,,REFRIGERATED,24
20066,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,21
20066,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,28
20066,3,DIARY,Margarine,12 months,,FROZEN,29
20066,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,24
20066,5,SOY,Tofu,1 week,,REFRIGERATED,26
20066,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,25
20066,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,27
20066,8,FRUIT,Apples,1-2 days,,SHELF,21
20066,9,FRUIT,Bananas,Until ripe,,SHELF,26
20066,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,24
20066,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,22
20066,12,SHELF_ITEM,"Rice, white or wild",6 months,opened,REFRIGERATED,25
20066,13,BAKERY,Cheesecake,2-3 months,,FROZEN,22
20066,14,DIARY,"Parmesan, shredded",3-4 months,,FROZEN,26
20066,15,BAKERY,"Cakes, angel food",1 week,,REFRIGERATED,21
20066,16,DELI_ITEM,Pudding,2 days,opened,REFRIGERATED,28
20066,17,VEGETABLES,Beets,7-10 days,,REFRIGERATED,26
20066,18,PROCESSED_POULTRY,Cooked poultry dishes,4-6 months,,FROZEN,27
20066,19,PROCESSED_MEAT,"Hot dogs, after opening",1 week,,REFRIGERATED,21
20066,20,PROCESSED_MEAT,"Sausage, hard, dry (pepperoni), sliced",2-3 weeks,,REFRIGERATED,26
20066,21,PROCESSED_POULTRY,"Lunch meats, after opening",1-2 months,,FROZEN,20
20066,22,SHELF_ITEM,Spaghetti sauce in jars,4 days,opened,REFRIGERATED,25
20066,23,SHELF_ITEM,"Coffee, non-vacuum bag ground, in cans",2 weeks,opened,REFRIGERATED,22
20066,24,DIARY,"Egg substitutes, liquid",10 days,unopened,REFRIGERATED,23
20066,25,DIARY,Pudding,Package date,unopened,REFRIGERATED,25
20066,26,VEGETABLES,Garlic,1-2 weeks,,REFRIGERATED,25
20066,27,SHELF_ITEM,"Syrup, genuine or real maple",12 months,opened,REFRIGERATED,29
20066,28,SHELF_ITEM,"Canned goods, low acid (such as meat, poultry, fish, gravy, stew, soups, beans, carrots, corn, pasta, peas, potatoes, spinach)",3-4 days,opened,REFRIGERATED,29
20066,29,DIARY,Pudding,2 days,opened,REFRIGERATED,23
20066,30,FRUIT,"Berries, cherries",4 months,,FROZEN,26
20066,31,PROCESSED_MEAT,"Lunch meats, after opening",3-5 days,,REFRIGERATED,23
20066,32,BAKERY,"Rolls, filled, meat or vegetables",2 months,,FROZEN,27
20066,33,VEGETABLES,"Carrots, parsnips",3 weeks,,REFRIGERATED,20
20067,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,21
20067,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,29
20067,3,DIARY,Margarine,12 months,,FROZEN,23
20067,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,26
20067,5,SOY,Tofu,1 week,,REFRIGERATED,26
20067,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,20
20067,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,22
20067,8,FRUIT,Apples,1-2 days,,SHELF,23
20067,9,FRUIT,Bananas,Until ripe,,SHELF,24
20067,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,29
20067,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,26
20067,12,FRUIT,"Pears, Plums",3-4 days,,REFRIGERATED,22
20067,13,VEGETABLES,"Parsley, cilantro",1-2 months,,FROZEN,23
20067,14,FRUIT,Coconuts,6 months,Shredded,FROZEN,22
20067,15,VEGETABLES,Cucumbers,,Do not freeze,FROZEN,24
20067,16,SHELF_ITEM,"Bacon Bits, Imitation",refer to jar,opened,REFRIGERATED,26
20067,17,DELI_ITEM,Cheesecake,1 week,,REFRIGERATED,25
20067,18,FRESH_MEAT,Cooked meats (after home cooking),3-4 days,,REFRIGERATED,25
20067,19,VEGETABLES,Brussels sprouts,10-12 months,,FROZEN,23
20067,20,FROZEN_ITEM,Guacamole,3-4 days,,THAWED,26
20067,21,CRACKERS,Crackers,3-4 months,opened,REFRIGERATED,21
20067,22,DOUGH,Ready-to-bake pie crust,Use-by date,,REFRIGERATED,23
20067,23,FROZEN_ITEM,"Sausages, precooked",1-2 months,,FROZEN,21
20067,24,CONDIMENTS,"Salsa, picante & taco sauces",1 month,opened,REFRIGERATED,26
20067,25,DIARY,"Eggnog, commercial",6 months,,FROZEN,20
20067,26,DELI_ITEM,"Fruit, cut",Package date,unopened,REFRIGERATED,20
20067,27,CONDIMENTS,"Mayonnaise, commercial",2 months,opened,REFRIGERATED,20
20067,28,SHELF_ITEM,"Soda such as carbonated cola drinks, mixers: regular sodas, bottles",2-3 days,opened,REFRIGERATED,24
20067,29,FISH,"Lean fish (cod, flounder, haddock, halibut, sole, etc.)",6-8 months,,FROZEN,29
20067,30,PESTO,Pesto or Sala,package date,unopened,REFRIGERATED,22
20067,31,BAKERY,"Pies, chiffon",1-2 days,,REFRIGERATED,21
20067,32,FISH,"Lean fish (cod, flounder, haddock, halibut, sole, etc.)",6-8 months,,FROZEN,29
20067,33,PROCESSED_POULTRY,"Chicken nuggets, patties",1-3 months,,FROZEN,28
20067,34,BAKERY,"Cakes, made from mix",4 months,,FROZEN,28
20067,35,FRUIT,Citrus Fruit,1-2 weeks,,REFRIGERATED,21
20067,36,FRESH_POULTRY,"Chicken or turkey, parts",1-2 days,,REFRIGERATED,20
20067,37,VEGETABLES,"Beans, green or wax",3-4 days,,REFRIGERATED,21
20067,38,DIARY,"Dips, sour cream based",2 weeks,,REFRIGERATED,23
20068,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,24
20068,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,20
20068,3,DIARY,Margarine,12 months,,FROZEN,29
20068,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,24
20068,5,SOY,Tofu,1 week,,REFRIGERATED,24
20068,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,28
20068,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,20
20068,8,FRUIT,Apples,1-2 days,,SHELF,25
20068,9,FRUIT,Bananas,Until ripe,,SHELF,20
20068,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,28
20068,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,21
20068,12,DOUGH,Cookie dough,Use by date,unopened,REFRIGERATED,23
20068,13,PESTO,Pesto or Sala,1-2 months,,FROZEN,25
20068,14,FROZEN_ITEM,Egg substitutes,Date on Carton,,THAWED,29
20068,15,CONDIMENTS,"Salsa, picante & taco sauces",1 month,opened,REFRIGERATED,27
20068,16,VEGETABLES,Spinach,1-2 days,,REFRIGERATED,26
20068,17,SMOKEDFISH,"Salmon, whitefish, cold-smoked",5-8 days,,REFRIGERATED,25
20068,18,BAKERY,"Cakes, made from mix",1 week,,REFRIGERATED,28
20068,19,DOUGH,Ready-to-bake pie crust,Use-by date,,REFRIGERATED,27
20068,20,BAKERY,"Cakes, chocolate",1 week,,REFRIGERATED,24
20068,21,BAKERY,"Pies, pecan",3-4 days,,REFRIGERATED,22
20068,22,DIARY,"Eggnog, commercial",6 months,,FROZEN,25
20068,23,BAKERY,"Croissants, butter",1 week,,REFRIGERATED,28
20068,24,FRESH_MEAT,Ground meat,1-2 days,,REFRIGERATED,21
20068,25,BAKERY,"Cakes, chocolate",4 months,,FROZEN,20
20068,26,FRESH_POULTRY,"Duckling or goose, whole",6 months,,FROZEN,28
20068,27,SHELF_ITEM,"Garlic, chopped",date on jar,opened,REFRIGERATED,29
20068,28,DIARY,"Aerosol can, nondairy topping",,Do not freeze,FROZEN,20
20068,29,SHELF_ITEM,"Milk, canned evaporated",4-5 days,opened,REFRIGERATED,21
20068,30,SHELF_ITEM,"Garlic, chopped",date on jar,opened,REFRIGERATED,22
20068,31,VEGETABLES,Leeks,1-2 weeks,,REFRIGERATED,20
20068,32,FRUIT,Grapes,1 month,Whole,FROZEN,28
20068,33,SHELF_ITEM,"Coffee, whole beans",2 weeks,opened,REFRIGERATED,24
20068,34,DELI_ITEM,"Side dishes such as cooked vegetables, rice or potatoes",3-4 days,,REFRIGERATED,22
20068,35,FROZEN_ITEM,"Fish, breaded",3-6 months,,FROZEN,29
20068,36,FROZEN_ITEM,Egg substitutes,12 months,,FROZEN,29
20068,37,SHELF_ITEM,"Baby food, formula",1-2 days,opened,REFRIGERATED,21
20069,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,23
20069,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,24
20069,3,DIARY,Margarine,12 months,,FROZEN,25
20069,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,29
20069,5,SOY,Tofu,1 week,,REFRIGERATED,22
20069,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,21
20069,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,24
20069,8,FRUIT,Apples,1-2 days,,SHELF,25
20069,9,FRUIT,Bananas,Until ripe,,SHELF,25
20069,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,27
20069,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,29
20069,12,FISH,"Cooked fish, all",3-4 days,,REFRIGERATED,22
20069,13,DELI_ITEM,"Chicken, rotisserie or fried",4 months,,FROZEN,25
20069,14,DIARY,Kefir (fermented milk),1 week after date,unopened,REFRIGERATED,24
20069,15,SHELF_ITEM,"Baby food, meats & eggs",1 day,opened,REFRIGERATED,24
20069,16,FROZEN_ITEM,"Burritos, sandwiches",3-4 days,,THAWED,21
20069,17,BAKERY,"Cookies, bakery or homemade",2 months,,REFRIGERATED,27
20069,18,SHELF_ITEM,Spaghetti sauce in jars,4 days,opened,REFRIGERATED,24
20069,19,BAKERY,"Pastries, danish",2 months,,FROZEN,29
20069,20,DELI_ITEM,"Chicken, rotisserie or fried",4 months,,FROZEN,26
20069,21,SMOKEDFISH,Herring,2 months,,FROZEN,29
20069,22,FROZEN_ITEM,Guacamole,3-4 days,,THAWED,29
20069,23,FROZEN_ITEM,Lobster tails,3 months,,FROZEN,28
20069,24,FRUIT,Apples,8 months,Cooked,FROZEN,26
20069,25,DELI_ITEM,"Luncheon meats, store-sliced",3-5 days,,REFRIGERATED,20
20069,26,VEGETABLES,Radishes,,Do not freeze,FROZEN,28
20069,27,SHELF_ITEM,Spaghetti sauce in jars,4 days,opened,REFRIGERATED,26
20069,28,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,25
20069,29,DOUGH,Cookie dough,Use by date,opened,REFRIGERATED,21
20069,30,FISH,Surimi seafood,3-4 days,,REFRIGERATED,26
20069,31,VEGETABLES,Greens,1-2 days,,REFRIGERATED,22
20069,32,VEGETABLES,"Squash, winter",2 weeks,,REFRIGERATED,21
20069,33,DELI_ITEM,Meats covered with gravy or broth,1-2 days,,REFRIGERATED,27
20069,34,PROCESSED_POULTRY,"Lunch meats, after opening",1-2 months,,FROZEN,27
20069,35,VEGETABLES,Cucumbers,,Do not freeze,FROZEN,25
20069,36,DELI_ITEM,Olives,2 weeks,,REFRIGERATED,26
20069,37,FROZEN_ITEM,Egg substitutes,Date on Carton,,THAWED,21
20070,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,22
20070,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,25
20070,3,DIARY,Margarine,12 months,,FROZEN,26
20070,4,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED,20
20070,5,SOY,Tofu,1 week,,REFRIGERATED,20
20070,6,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED,23
20070,7,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",6-9 months,,REFRIGERATED,21
20070,8,FRUIT,Apples,1-2 days,,SHELF,21
20070,9,FRUIT,Bananas,Until ripe,,SHELF,25
20070,10,VEGETABLES,Tomatoes,Until ripe,,SHELF,24
20070,11,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF,24
20070,12,VEGETABLES,Eggplant,6-8 months,,FROZEN,24
20070,13,FRESH_MEAT,"Variety meats (liver, tongue, chitterlings, etc.)",3-4 months,,FROZEN,29
20070,14,SHELF_ITEM,"Garlic, chopped",date on jar,opened,REFRIGERATED,26
20070,15,PROCESSED_POULTRY,Pieces covered with broth or gravy,1-2 days,,REFRIGERATED,25
20070,16,BAKERY,"Bread, flat (tortillas, pita)",4-7 days,,REFRIGERATED,20
20070,17,FRUIT,Coconuts,2-3 weeks,fresh,REFRIGERATED,26
20070,18,SOY,Miso,3 months,,REFRIGERATED,20
20070,19,FISH,Surimi seafood,package date,,REFRIGERATED,22
20070,20,PROCESSED_POULTRY,Rotisserie chicken,3-4 days,,REFRIGERATED,29
20070,21,DIARY,"Shredded cheddar, mozzarella, etc.",1 month,,REFRIGERATED,23
20070,22,VEGETABLES,"Squash, winter",2 weeks,,REFRIGERATED,20
20070,23,FROZEN_ITEM,Vegetables,8 months,,FROZEN,29
20070,24,VEGETABLES,Mushrooms,10-12 months,,FROZEN,28
20070,25,SHELF_ITEM,"Gravy, dry gravy mixes",1-2 days,opened,REFRIGERATED,21
20070,26,SHELLFISH,"Cooked shellfish, all",3-4 days,,REFRIGERATED,29
20070,27,CONDIMENTS,"Ketchup, Cocktail or Chili sauce",6 months,opened,REFRIGERATED,20
20070,28,DIARY,"Egg substitutes, liquid",3 days,opened,REFRIGERATED,21
20070,29,PROCESSED_POULTRY,Pieces covered with broth or gravy,1-2 days,,REFRIGERATED,20
20070,30,DELI_ITEM,"Chicken, rotisserie or fried",3-4 days,,REFRIGERATED,20
20070,31,PASTA,"Pasta, fresh",package date,,REFRIGERATED,27
20070,32,DELI_ITEM,Pate,1-2 months,,FROZEN,28
20070,33,DIARY,"Eggs, in shell",,Do not freeze,FROZEN,25
20070,34,PROCESSED_POULTRY,"Chicken nuggets, patties",1-2 days,,REFRIGERATED,23
20070,35,PROCESSED_MEAT,"Lunch meats, after opening",1-2 months,,FROZEN,24
20070,36,FRESH_POULTRY,"Chicken or turkey, whole",12 months,,FROZEN,22
20070,37,FROZEN_ITEM,Soy meat substitutes,12-18 months,,FROZEN,27
20070,38,CONDIMENTS,Pickles,1-2 weeks,opened,REFRIGERATED,27
20071,1,DIARY,"Cheese, processed slices",1-2 months,,REFRIGERATED,200
20071,2,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED,160
20071,3,DIARY,Margarine,12 months,,FROZEN,176
